4,0.76636,0.067321,0.050803,0.053717,0.059419,0.12013,0.050833,0.083493,0.14801,0.089576,0.065687,0.056114,0.084345,0.13185,0.10053,0.090309,0.077955,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.76636,0.067321,0.050803,0.053717,0.059419,0.12013,0.050833,0.083493,0.14801,0.089576,0.065687,0.056114,0.084345,0.13185,0.10053,0.090309,0.077955,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.76636,0.067321,0.050803,0.053717,0.059419,0.12013,0.050833,0.083493,0.14801,0.089576,0.065687,0.056114,0.084345,0.13185,0.10053,0.090309,0.077955,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.76636,0.067321,0.050803,0.053717,0.059419,0.12013,0.050833,0.083493,0.14801,0.089576,0.065687,0.056114,0.084345,0.13185,0.10053,0.090309,0.077955,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.76636,0.067321,0.050803,0.053717,0.059419,0.12013,0.050833,0.083493,0.14801,0.089576,0.065687,0.056114,0.084345,0.13185,0.10053,0.090309,0.077955,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
4,0.71145,0.13001,0.062143,0.062143,0.087583,0.052677,0.052677,0.13044,0.052677,0.053028,0.081687,0.062143,0.064083,0.062143,0.13001,0.13044,0.059385,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004,0.050004
